id,text,user,created_at
1651977548811628544,Former #illini DL coach https://t.co/jg7zQ9oroZ,JWerner247,2023-04-28 15:51:54+00:00
1651976960879255556,"#Seahawks had to have conviction in #illini CB Devon Witherspoon to take him No. 5 overall. Given Pete Carroll compared him to a HOFer he coached, that sure was the case.

“Devon Witherspoon is a rare player,"" Carroll said.

https://t.co/XBtSO1TN5J",JWerner247,2023-04-28 15:49:34+00:00
1651975554374008832,Says an awful lot about what kind of teammate Devon Witherspoon must be for his #Illini teammates to celebrate him so fiercely. https://t.co/qzzkOQt4Uh,MarcusJ_823,2023-04-28 15:43:59+00:00
1651975332805713921,"🎙 #Illini Inquirer Podcast Ep. 619 | Spoon to the Seahawks!

@mrwagner25 on the scene from KC as an #illini went top-5 to #Seahawks in #NFLDraft. Plus, previewing Day 2 and 3 and takes on Bears, Packers and RayJ Dennis.

https://t.co/lc8tX0VOUs",JWerner247,2023-04-28 15:43:06+00:00
1651974258644361216,"Here to represent the Orange and Blue at the Big Ten Tournament. 

#Illini | #HTTO https://t.co/7QEsFHHNma",IlliniWTennis,2023-04-28 15:38:50+00:00
1651973093311623169,"Shoutout to @Vuki_SMASH23 for defeating Christopher Eubanks 7-5 6-3 in the Quarterfinal at @ATPChallenger Seoul Open!

#Illini | #HTTO https://t.co/s4qV9TYWJx",IlliniMTennis,2023-04-28 15:34:12+00:00
1651968726982328320,"You’ve been warned.

#Illini // #HTTO // #famILLy // #NflDraft https://t.co/jmLGNuWhB6",IlliniFootball,2023-04-28 15:16:51+00:00
1651966636281266176,"How about 3 #NFL first round picks being underdogs from the state of Florida?

#Illini | #BostonCollege | #Pittsburgh | #RavensFlock 

https://t.co/l2eDRxHXxh",fbscout_florida,2023-04-28 15:08:32+00:00
1651965778994909185,"9 years ago, when I couldn't drive because of vision issues caused by a stroke, AMBUCS provided me a tricycle. It helped with my recovery. Now, AMBUCS is about to get it back to pass along to someone else in need.

— #Illini columnist Bob Asmussen https://t.co/aNho1kSj6t",IlliniHQ,2023-04-28 15:05:08+00:00
1651965778055364610,"9 years ago, when I couldn't drive because of vision issues caused by a stroke, AMBUCS provided me a tricycle. It helped with my recovery. Now, AMBUCS is about to get it back to pass along to someone else in need.

— #Illini columnist Bob Asmussen https://t.co/G5Fc1rL23J",news_gazette,2023-04-28 15:05:08+00:00
1651964495613272064,"It's time for our #MISeniorSpotlight

Sam will be a public transit analyst with Kimley-Horn in Twin Cities, MN

""Don't empty your spit valve into the wind""
Congratulations &amp; Thank You, Sam!

#MarchingIllini | #illini | #band154 | #IllinoisLoyalty https://t.co/bImz9qSoMM",MarchingIllini,2023-04-28 15:00:02+00:00
1651964009875226624,"Some early struggles from the Illinois men's golf stars in the first round of the Big Ten championship, but the #Illini are still at the top of the leaderboard. The standard Mike Small has set for the program is a key part of the team's success. https://t.co/nmsn0lMftg",IlliniHQ,2023-04-28 14:58:06+00:00
1651963887426699266,What a great story! #Illini https://t.co/cWj3dKeyWi,jrkinney3,2023-04-28 14:57:37+00:00
1651962751940526083,Illinois cornerback Devon Witherspoon going No. 5 overall to the Seattle Seahawks? It's a pick drawing real praise. #Illini #NFLDraft https://t.co/TqnweTXI49,IlliniHQ,2023-04-28 14:53:06+00:00
1651962227446931457,"ICYMI: Devon Witherspoon became the highest drafted #Illini since 1996, and an exclusive group of Illini to be picked in the top-5. @di_sports 

https://t.co/g1bufRGr76",arrosen76,2023-04-28 14:51:01+00:00
1651959439124054016,"B1G Championship | Round 1

Back-to-back 🐦  on 5 &amp; 6 for Jackson Buchanan! 

Illini with early lead at -3! 

📊: https://t.co/Yj7g5mQvIn

#Illini // #HTTO https://t.co/9lhxfd1vOk",IlliniMGolf,2023-04-28 14:39:56+00:00
1651954803197595650,"What an unbelievable night. 

#Illini | #famILLy https://t.co/60SYBpd6GS",zaltfilms,2023-04-28 14:21:31+00:00
1651949994918674432,"Best of luck to @IlliniMGolf as they begin their @bigten Championship journey today in New Jersey ⛳️ 

#Illini | #HTTO https://t.co/aLh3QhJKWU",IlliniAthletics,2023-04-28 14:02:25+00:00
1651949576792817665,"Day 1 in Columbus comin' up.

🆚 Ohio State
⏰ 5 PM CT
📺 B1G+
🔊 https://t.co/PtuZLRVcAa
📊 https://t.co/AFtsYwxWFU

#Illini | #HTTO https://t.co/8gncsRb7Le",IlliniBaseball,2023-04-28 14:00:45+00:00
1651947165927841793,ASMUSSEN: #Illini fans everywhere can let out a loud “Yes!” The pick is another sign Bielema’s program is moving in the right direction. https://t.co/MCdKFWeUZp,IlliniHQ,2023-04-28 13:51:10+00:00
1651947164900229121,ASMUSSEN: #Illini fans everywhere can let out a loud “Yes!” The pick is another sign Bielema’s program is moving in the right direction. https://t.co/4Jd31OuFW9,news_gazette,2023-04-28 13:51:10+00:00
1651946241452810240,"Woke up a @Seahawks 

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/m3L70NSUC4",IlliniFootball,2023-04-28 13:47:30+00:00
1651944336249049092,"📢 Admitted students!
Just 3 more days to make your final decision to become part of the #Illini family 🔹🔸🔹🔸

Looking for a reason? Here are 10 Reasons Why You Should Choose UIUC: https://t.co/TTatwpbQyt

We hope to see you in the fall! https://t.co/5gTTVF07mG",FAAatIllinois,2023-04-28 13:39:56+00:00
1651943950226272258,"The road to the trophy begins.

🆚 Iowa
 ⏰5 p.m. CT 
💻https://t.co/XFR4NBHQ2c 
📊https://t.co/DQrcjJk1mB

#Illini | #HTTO https://t.co/Rf1tH3BpnN",IlliniWTennis,2023-04-28 13:38:24+00:00
1651942961393836032,"LIVE POD: In minutes, @mrwagner25 and I will be chatting Devon Witherspoon to the #Seahawks and how the rest of the weekend lays out for the other #illini #NFLDraft prospects.

Join us and weigh in ⤵️

https://t.co/w4hMCRF4FT",JWerner247,2023-04-28 13:34:28+00:00
1651942659492134913,"This would be such a big commitment for the program.

https://t.co/y0Lzyfw1vJ #Illini #Illinois #Basketball #B1G #TransferPortal",WritingIlliniFS,2023-04-28 13:33:16+00:00
1651942653909516293,"B1G Championship | Round 1

Strong start by @matthis_besard! 🐦 

📊: https://t.co/Yj7g5mQvIn

#Illini // #HTTO https://t.co/BmwOkZowOm",IlliniMGolf,2023-04-28 13:33:14+00:00
1651939681645281280,This is the guy! #Illini need this home state veteran to be their next PG. #EveryDayGuys https://t.co/IF4EC7VvQq,don_v_flynn,2023-04-28 13:21:26+00:00
1651937573214855168,"#illini are hosting three-star 2024 Mississippi QB Trey Petty for an official visit this weekend

🏈 Going for Illini
🏈 Going against Illini
🏈 Potential impact
🏈 Confidence meter

https://t.co/gyuhz4GUxY",JWerner247,2023-04-28 13:13:03+00:00
1651933239290855426,"Match Day: @bigten Tournament!

⏰ 10 AM CT
📍 Bloomington, IN
🆚 Nebraska
📊 https://t.co/7fs4cOs6BY
📺 https://t.co/7BEDqbjeEa
🔶 @karlisozolins11 

#Illini | #HTTO https://t.co/sNPcTF498g",IlliniMTennis,2023-04-28 12:55:50+00:00
1651931845553012738,"Game Day!

🆚 Penn State
📍 University Park, PA
📊 https://t.co/PMT9IaNCmM
📺 @BigTenPlus 
🔶 @megan_ward31 

Schedule: https://t.co/ewBOkvVWXI

#Illini | #HTTO https://t.co/9uv9pth64s",IlliniSB,2023-04-28 12:50:18+00:00
1651928902091063296,"Destined to attend Illinois from a young age, @nicmeister0 prepares for his final postseason as an Illini!

#Illini | #HTTO 
https://t.co/bHgleFck8E",IlliniMTennis,2023-04-28 12:38:36+00:00
1651927037823578112,"B1G Championship | Round 1

Championship Season has arrived!   
 
📍: Galloway, N.J.   
⛳️: Galloway National Golf Club
📊: https://t.co/ih0dr57iKE

#Illini // #HTTO https://t.co/7NCgxevdbM",IlliniMGolf,2023-04-28 12:31:11+00:00
1651925379643322368,"May 1st is almost here...this is our deadline for Our Story to Start with YOU. We would love to see you in the 155th edition of the Marching Illini. Text JOIN to 217.212.9646 or visit https://t.co/Yo8poQ2ChZ for more info.

#MarchingIllini | #illini | #band155 | #whereitstarted https://t.co/abs5SOLaMX",MarchingIllini,2023-04-28 12:24:36+00:00
1651924591151919105,"Illinois has multiple players left on the ""best available"" board. I am eyeing two going tonight.

https://t.co/r5EldLM8EG #Illini #Illinois #Football #B1G #NFL #NFLDraft",WritingIlliniFS,2023-04-28 12:21:28+00:00
1651920496147980289,"Always ready to fight.

#Illini // #HTTO https://t.co/u9jae0PLYR",IlliniMGolf,2023-04-28 12:05:12+00:00
1651920071768387585,#illini Devon Witherspoon rises from no-star recruit to top-5 pick of #Seahawks: 'The world lifted off my shoulders' https://t.co/pbBVpD8ogR,IlliniOn247,2023-04-28 12:03:30+00:00
1651916714580365318,"Employee appreciation week is around the corner. Our people help so many achieve their goals, work through difficult situations, and hold the line to protect the silent majority. #McH #mchenrycounty #employees #appreciation #Illinois #Construction #architecture #Illini https://t.co/KSpsziVrJQ",adumkid,2023-04-28 11:50:10+00:00
1651904133664743425,"Good Morning, #Illini Nation: Illinois recruiting targets litter updated ESPN rankings https://t.co/73KSIdDSrk",IlliniHQ,2023-04-28 11:00:11+00:00
1651868116908146689,This is so awesome!! #Illini 🔶🔷 https://t.co/k6Bzzwa4aH,tchapman80,2023-04-28 08:37:03+00:00
1651838310053036034,"Day 1 of #NFLDraft coverage for @di_sports is done! 

One of the best nights I’ve ever had, and truly a dream come true. Stay tuned for more draft related content, #Illini fans!",arrosen76,2023-04-28 06:38:37+00:00
1651828101746397184,"Give Lovie Smith as much crap as you want about his #Illini tenure, but the man knew what an NFL DB looked like. 

Having 4 total DBs about to be drafted is nuts, especially when none of which were high-profile recruits.",ETFisher24,2023-04-28 05:58:03+00:00
1651812216608370689,"The 6th top 5 NFL draft pick from Illinois and the first since 1996.
Bielema's 7th first round draft pick and his first non-lineman!
#Illini #Illinois #NFLDraft https://t.co/EDVyzU4MS8",MikeCagley,2023-04-28 04:54:56+00:00
1651811432441290755,"Devon, it is your destiny...
#NFLDraft #Illini #Illinois https://t.co/JozjyJQhfB",MikeCagley,2023-04-28 04:51:49+00:00
1651803606436179968,"Under-recruited cornerback turned top-five NFL Draft pick.

The story of #illini Devon Witherspoon's road to Thursday night.

""The world lifted off my shoulders.""

https://t.co/J21yR9giLJ",mrwagner25,2023-04-28 04:20:43+00:00
1651803195541274626,"9 first round picks.
And an #Illini was the second.
Let. That. Sink. In. https://t.co/i97CmqOomP",B_RadZimm,2023-04-28 04:19:05+00:00
1651801090822635521,Congratulations to #Illini CB Devon Witherspoon on getting picked 5th in the #NFLDraft and also to the @Seahawks for drafting a game changer! #HTTO,Schwarziest,2023-04-28 04:10:43+00:00
1651800672763887617,Devin Witherspoon to the Seahawks🔥🔥 #illini,ADubTV1,2023-04-28 04:09:04+00:00
1651799698250842113,".@Illini_Guys VIDEO: #Illini CB Devon Witherspoon Post-NFL Draft Media Conference in Kansas City 

Witherspoon selected No. 5 overall by @Seahawks 

https://t.co/c6Xo6eSi04 https://t.co/Yr0pzIE7KE",matthewcstevens,2023-04-28 04:05:11+00:00
1651798450193694721,"""I can't even really describe it and put it into words, just like the world lifted off my shoulders""

Former #Illini Devon Witherspoon on going No. 5 overall to the Seahawks, becoming the sixth highest draft pick in Illinois history https://t.co/HufymO7X0s",WCIA3Bret,2023-04-28 04:00:14+00:00
1651794387595153411,"Hard work… believe in yourself. @DevonWitherspo1 is an incredible example. One school gave him a chance and he made It. It can be sports or #education. Go for what you want, and time will take care of the rest #Illini #HTTO #ILL https://t.co/0xKjI68Oqc",ROConnorCSBO,2023-04-28 03:44:05+00:00
1651791165174304768,"SPOON SPOON SPOOOOOON

#illini #NFLDraft 
https://t.co/PtHxrA3MZ6",SSN_ILLINI,2023-04-28 03:31:17+00:00
1651791115954126854,"Orange and Blue, forever. 

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/9o8FgSeEiM",IlliniFootball,2023-04-28 03:31:05+00:00
1651790496161751041,"This is what famILLy is all about.

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/bUqmt9rpf6",IlliniFootball,2023-04-28 03:28:37+00:00
1651788804242432000,"Making moves on the international stage.

Congratulations to Johhny Mo for being selected to play for Team Korea at the 2023 World Lacrosse Championship in San Diego! 

#HTTO | #Illini | #FamILLy https://t.co/UrT4NDKqTv",IlliniLacrosse,2023-04-28 03:21:54+00:00
1651786234434404352,"“I remember working hard in the summer with my teammates and my guys. Without them I wouldn’t be able to get drafted this high. Shoutout to my defense."" -- former #illini CB Devon Witherspoon on historic draft.",mrwagner25,2023-04-28 03:11:41+00:00
1651785952405209090,"Matt Stevens is in Kansas City at the #NFLDraft 
#Illini 
https://t.co/1TduRHhef8",MikeCagley,2023-04-28 03:10:34+00:00
1651785817805799425,#AGTG BLESSED TO RECEIVE AN OFFER FROM ILLINOIS @CoachGMcDonald @IlliniFootball @Coach_Mahoney54 @RileyElite3 @PattonBoy_11 @AdariusBowman  #Illini #HTTO #famILLy 🙏🏽 https://t.co/XQhyyOONWh,BarrettMarkeis,2023-04-28 03:10:02+00:00
1651782599776370688,"I asked now former #Illini DB Devon Witherspoon, current Seattle #Seahawks what it’s like to join a franchise with a legendary history in the secondary. 

#NFLDraft https://t.co/07kCO4vNy5",arrosen76,2023-04-28 02:57:15+00:00
1651782532797538304,"This weekend's show features:
➡️Matt @matthewcstevens in Kansas City at the #NFLDraft
➡️New Illini Women's BB Asst Coach Britney Anderson @BritneyA25
➡️IlliniGal Adalia McKenzie @AdaliaMckenzie
➡️Sturdy's @Sturdy32 #Illini Hoops Transfer Portal Update https://t.co/WHxH3rqeYI",MikeCagley,2023-04-28 02:56:59+00:00
1651782288198213633,"This weekend's show features: 
➡️Matt @matthewcstevens in Kansas City at the #NFLDraft 
➡️New Illini Women's BB Asst Coach Britney Anderson @BritneyA25 
➡️IlliniGal Adalia McKenzie @AdaliaMckenzie 
➡️Sturdy's @Sturdy32 #Illini Hoops Transfer Portal Update https://t.co/aqUhsvDJ68",IlliniGuysRadio,2023-04-28 02:56:00+00:00
1651782213342470145,"The newest member of the #Seahawks defense, former #Illini DB Devon Witherspoon, reacts to his new team drafting Ohio State WR Jaxon Smith-Njigba.

@di_sports https://t.co/51bVySPy6D",arrosen76,2023-04-28 02:55:42+00:00
1651781596805038082,#Illini WR Isaiah Williams is pretty similar to Ravens pick Zay Flowers.,IllinoisRivals,2023-04-28 02:53:15+00:00
1651781417230032896,"WATCH: #illini CB Devon Witherspoon post-draft press conference.

https://t.co/1AU1fDTTOW",mrwagner25,2023-04-28 02:52:33+00:00
1651780304904806400,"Follow the hosts of the IlliniGuys Sports Spectacular and Big Sports Radio on Twitter: Larry Smith @LarrySmithTV Brad Sturdy @Sturdy32 &amp; Mike Cagley
@MikeCagley 
#B1G #Illini #Illinois #NFLDraft https://t.co/hOGexQfASx",MikeCagley,2023-04-28 02:48:07+00:00
1651779565801406464,"Former #Illini Devon Witherspoon just found out that Jaxon Smith-Njigba will be joining him in Seattle. 

Here’s how the #Seahawks second pick of the #NFLDraft played out just as Witherspoon finished his press conference. https://t.co/g0O7IdKsLi",JoeyWright2000,2023-04-28 02:45:11+00:00
1651776579549134849,Former #Illini Devon Witherspoon up at the podium. https://t.co/Wn4d15gFoA,byAndyKimball,2023-04-28 02:33:19+00:00
1651775396499836929,Devon Witherspoon post Draft Media Availability. #Illini https://t.co/haPLrOzFVZ,chicagoverzuz,2023-04-28 02:28:37+00:00
1651775262902681601,"Devon Witherspoon is at the podium now. Among what he’ll take from his time with the #Illini is how to play in cold weather. 

“The cold was vicious,” he said. https://t.co/qSymzl3oqO",JoeyWright2000,2023-04-28 02:28:05+00:00
1651774844957073409,@PatMcAfeeShow #PMSDraftSpectacular best of luck and congrats to newest Seahawk and former #illini Devon Witherspoon an absolute DAWG      $shelbmustanggg,ShelbyMustanggg,2023-04-28 02:26:26+00:00
1651773405727784964,"The moment @DevonWitherspo1's worked for. 

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/s2xBQkh43e",IlliniFootball,2023-04-28 02:20:43+00:00
1651771708582363139,Typical anti-#illini bias https://t.co/WCxtvM5D0g,notnoparodys,2023-04-28 02:13:58+00:00
1651771198747947010,"The second cornerback, after #Illini Devon Witherspoon at No. 5 by Seattle, has been selected. Oregon CB Christian Gonzalez picked by New England at No. 17 overall. https://t.co/AisbO5oC8L",matthewcstevens,2023-04-28 02:11:56+00:00
1651770790184976384,whats clear is the league clearly has @DevonWitherspo1 as the top corner in this draft n it wasn’t close #NFLDraft2023 #illini,zstocker,2023-04-28 02:10:19+00:00
1651768827644989443,#ILLINI reppin da #houseofpaign https://t.co/ZThdvHHrlr https://t.co/r6IihUxiMx,souk_steve,2023-04-28 02:02:31+00:00
1651768262177304578,Check out 2021-22 PANINI CROWN ROYALE AYO DOSUNMU ROOKIE CARD RC #85 (CHICAGO BULLS) https://t.co/C2n1D4oeKj #eBay via @eBay #Bulls #BullsNation #ChicagoLove #RunWithUs #Illini #EveryDayGuys,CoachFX,2023-04-28 02:00:16+00:00
1651767780801146882,￼Illinois cornerback Devon Witherspoon with NFL commissioner Roger Goodell after being selected by the Seattle Seahawks fifth overall in the first round of the 2023 NFL Draft at Union Station. Mandatory Credit: Kirby Lee-USA TODAY Sports #NFLDraft #Illini #Illinois https://t.co/zS5xxNG6xm,MikeCagley,2023-04-28 01:58:21+00:00
1651764841021841409,"#Illini CB Devon Witherspoon is the seventh ever player to be drafted in the first round of the NFL Draft directly off a Bret Bielema-coached college roster. 

And...the first non-lineman. https://t.co/5LanXy9F3d",matthewcstevens,2023-04-28 01:46:41+00:00
1651763804823339009,Love it! #Illini #famILLy https://t.co/HTyuBYzEI6,andrebritten87,2023-04-28 01:42:34+00:00
1651763422244003841,It’s not how you start but how you finish! #Illini https://t.co/Rj8ZfDSqZ3,ErikaHarold,2023-04-28 01:41:02+00:00
1651763282254995457,This is the best thing I’ve ever seen on Twitter. #Illini https://t.co/jNXKu6pr2M,PeteZervakisTV,2023-04-28 01:40:29+00:00
1651762885519982594,Let’s go @DevonWitherspo1 !! #Illini #famILLy https://t.co/ge7EkpGpVP,andrebritten87,2023-04-28 01:38:54+00:00
1651761076411703296,"SPOOOOOOOOOOOOOON!

#Illini | #HTTO | #famILLy | #NFLDraft https://t.co/khZZKHJYqt",IlliniAthletics,2023-04-28 01:31:43+00:00
1651761005888774146,Hopping on Seattle radio already to talk about the #illini's top-five pick. https://t.co/iBJOW3eiZJ,JWerner247,2023-04-28 01:31:26+00:00
1651760484599713796,Love this #illini https://t.co/I7lV8pAdf2,fulknA,2023-04-28 01:29:22+00:00
1651759800688975875,LOVIE SMITH DESERVES SOME OF THAT SPOON CREDIT TOO!!!! JS @IlliniFootball #ILLINI https://t.co/emcuCE4ZoQ,SO_SMOOVE_AARON,2023-04-28 01:26:39+00:00
1651759304997781505,"Devon Witherspoon is only the second #Illini player ever selected by the @Seahawks 

- OT Rich Grimmett, 1978 - 9th round, 231st overall 

- CB Devon Witherspoon, 2023 - 1st round, 5th overall",matthewcstevens,2023-04-28 01:24:41+00:00
1651758677714452480,"Go like!!!🧡💙
#Familly  #Illini 

https://t.co/2MTomNLXQt",Aaustin05,2023-04-28 01:22:11+00:00
1651758192127365120,"OUR GUY. 

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/XdtukIOBVQ",IlliniFootball,2023-04-28 01:20:15+00:00
1651757465115951105,Witherspoon and Goodell share a moment as he becomes the first #Illini player selected among the top five picks of the #NFLDraft since 1996. https://t.co/U8b8PiUKKo,JoeyWright2000,2023-04-28 01:17:22+00:00
1651757409730265088,"@Ecnerwal23 If you showed me this 11 months ago my jaw would have dropped 

#illini",JF_Fey,2023-04-28 01:17:09+00:00
1651756541077274625,"Devon Witherspoon is the newest member of the Seattle Seahawks. 

Here’s Roger Goodell announcing the former #Illini standout and some early reaction from a #Seahawks fan in the crowd at Union Station. #NFLDraft https://t.co/bMP50kwU6p",JoeyWright2000,2023-04-28 01:13:42+00:00
1651756408390533120,DeVon Witherspoon (@DevonWitherspo1) was taken by the Seattle Seahawks (@Seahawks) with the fifth overall pick in the #2023NFLDraft. #Illini #famILLy 💙🧡 https://t.co/ckzqRum2Pf https://t.co/itsagg9Y7f,zainbando99,2023-04-28 01:13:10+00:00
1651756143608250370,Just a casual #Illini appreciation post … as one does! 🙌🏽🟦🟧 https://t.co/1flTehEBf4,ErikaHarold,2023-04-28 01:12:07+00:00
1651755823712927749,"Energy. Aggressive. Explosive. Game Changer. 

@DevonWitherspo1 is heading to the @Seahawks.

#Illini // #HTTO // #famILLy  // #NFLDraft https://t.co/3Q1Y1OoDzB",IlliniFootball,2023-04-28 01:10:51+00:00
1651755804201046016,@CobyBryant8_  you are about to get a great team mate and player in @DevonWitherspo1  Can’t wait to bring Hunter to see y’all play. #SeahawksNation #Illini #football https://t.co/OZgooC0dQg,amalonecomco,2023-04-28 01:10:46+00:00
1651755694574428161,"What a moment from an all time #illini great. I think in the LONGTERM we should all take a look at a skinny kid from Florida who nobody else really gave a shot. He came to Illinois with Drive and focus and left someone we will never forget. 

Illinois fans love @DevonWitherspo1 https://t.co/4QaAC5Hg7a",200ColumnsRy,2023-04-28 01:10:20+00:00
1651755142025232384,"According to @SpotracNews, Fmr. #Illini CB Devon Witherspoon's projected signing bonus as the No. 5 overall pick is $20,171,747.

The total of Witherspoon's projected 4-year rookie deal is: $31,861,152. 

WOW.",matthewcstevens,2023-04-28 01:08:08+00:00
1651755135352143875,"Welcome to the NFL, Devon Witherspoon. Here's how the last 10 former #Illini first-round picks fared in their NFL career https://t.co/prTEt3UUul",IlliniHQ,2023-04-28 01:08:07+00:00
1651755134517493760,"Welcome to the NFL, Devon Witherspoon. Here's how the last 10 former #Illini first-round picks fared in their NFL career https://t.co/d7n4zTxNzr",news_gazette,2023-04-28 01:08:06+00:00
1651754636154486786,Top 10 all-time #Illini #NFLDraft picks https://t.co/I1vWdD6la4,IllinoisRivals,2023-04-28 01:06:08+00:00
1651754529208115200,So happy for Devon Witherspoon. Worked his ass off and it paid off. #Illini,IAmAustinLee,2023-04-28 01:05:42+00:00
1651754491023114245,One of the greatest stories in @IlliniFootball  history! Dreams do come true. Let’s Go @DevonWitherspo1 ! #Illini https://t.co/k8O9ZCoyxi https://t.co/jQPEgnHp6X,kentbrown,2023-04-28 01:05:33+00:00
1651754132032610305,"Devon Witherspoon drafted No. 5 overall by the Seattle Seahawks, the first Top 10 selection in the NFL Draft for the #Illini since 1996. Story: https://t.co/y0hDwr8DFL",WCIA3sports,2023-04-28 01:04:07+00:00
1651753826737586176,I am so damn proud to be an #Illini tonight,B_RadZimm,2023-04-28 01:02:55+00:00
1651753383076720640,"Devon Witherspoon is the first #Illini picked by the @Seahawks since Rich Grimmett was the 9th pick in the 9th round, 231 overall, in 1978.

#NFLDraft",craigwchoate,2023-04-28 01:01:09+00:00
1651753380484636673,"Unreal stuff. 

Spoon deserves it all. #Illini https://t.co/EGGdtjKtDJ",Champaign_Room,2023-04-28 01:01:08+00:00
1651753343100809217,"Great day to be an #Illini-- highest pick in program history since No. 2 and No. 3 were Kevin Hardy and Simeon Rice in 1996... before I was born.

https://t.co/G2scMo7txO",NateJWSports,2023-04-28 01:00:59+00:00
1651753001164439553,This is just so awesome! The #Illini with some major attention the last few weeks and now they have a top 5 pick!! Congrats to @DevonWitherspo1! https://t.co/bSnALsatBu,MichaelKiser31,2023-04-28 00:59:38+00:00
1651752873816907778,"SPOOOOOOOOOOOOOOON!!!! 

Congrats @DevonWitherspo1!! @Seahawks, you got a good one. 

#NFLDraft #NFL #Seahawks #Illini https://t.co/4zKwJmSnwE",TheBrewParty,2023-04-28 00:59:07+00:00
1651752816657022976,".@Illini_Guys NEWS: 

#Illini CB Devon Witherspoon selected No. 5 overall by @Seahawks  in 2023 NFL Draft 

Witherspoon is the highest drafted Illinois football player since Kevin Hardy and Simeon Rice went No. 2 and No. 3 overall in the 1996 NFL Draft.

https://t.co/slPiJzcEBr https://t.co/fu2MTK5sWA",matthewcstevens,2023-04-28 00:58:54+00:00
1651752755353071617,"@minakimes This is the moment #illini fans first fell in love with spoon.

Game saving shoestring tackle as a true freshmen against top 10 team https://t.co/pPGyyMkt9K",EricHolmer,2023-04-28 00:58:39+00:00
1651752720691339268,SPOON!!! That is awesome. I can picture him on the Seattle d for sure!! #ILLINI #NFLDraft  @DevonWitherspo1,ChilandVoices,2023-04-28 00:58:31+00:00
1651752604433629186,⁦@corbydavidson⁩ ⁦@SportsSturm⁩ ⁦@oldwaver⁩ ⁦@SeanCBass⁩ ⁦@NotJackKemp⁩ Spoon is highest #illini pick since these 2 back to back in 1996. https://t.co/5jSRUjFK94,todmeisner,2023-04-28 00:58:03+00:00
1651752458127831040,Spoon!!!!!! #Illini,LeeZerrusen,2023-04-28 00:57:28+00:00
1651752368982073346,"Detroit wanted Devon Witherspoon. They trade out of #6 cause he ain't there. He was wanted by everyone lol. Love it.

#Illini #NFL #NFLDraft",WritingIlliniFS,2023-04-28 00:57:07+00:00
1651752328498741248,"Big hits and big plays coming your way, @Seahawks!

#Illini // #HTTO // #famILLy // #NFLDraft https://t.co/UA7qYpkFIQ",IlliniFootball,2023-04-28 00:56:57+00:00
1651752123372294145,"A Top 5 #NFLDraft pick for the #Illini. STUD. ZERO stars coming out of HS. 2 years of HS football. Anything is possible. 

Also, great to watch draft highlights where the player highlighted is not destroying your defense or offense. #HTTO",ILL_Texan,2023-04-28 00:56:08+00:00
1651752031541927936,"🥄🥄🥄🥄🥄

BIG TIME @DevonWitherspo1! #ILLINI https://t.co/jWWoibhmjY",RybaFlavin,2023-04-28 00:55:47+00:00
1651752009366904832,Congrats to @DevonWitherspo1 on going in the top 5 of the #NFLDraft BABY!! 4 years of dedication and commitment to the game and he is now gonna be one of the greatest to do it! #Illini #DBU #WhosNext,lottagameleftt,2023-04-28 00:55:41+00:00
1651751992811745280,Spoon. #Illini https://t.co/Xx5v3IZsN1 https://t.co/aoKtylAuCg,ChiSportsTweetr,2023-04-28 00:55:37+00:00
1651751985404600322,"1) awesome for Devon Witherspoon.
2) this is a hell of a recruiting pitch for Bret Bielema and the #illini 

Bielema told me today: “Anybody that we can legally reach out to, talk to, converse, video, FaceTime, whatever it is, we’ll take advantage of what we can.""",mrwagner25,2023-04-28 00:55:36+00:00
1651751803187343370,"He was amazing during my trip to Ann Arbor, and that tackle against Wisconsin led to the most improbable #Illini win of the decade. An all time favorite https://t.co/vaBY9hSjKg",rabo12,2023-04-28 00:54:52+00:00
1651751793062481920,"Congrats to @DevonWitherspo1!
#NFLDraft

#Illini // #HTTO // #famILLy",Jerome813,2023-04-28 00:54:50+00:00
1651751786062008323,"@Espngreeny : ""his coach Lovie Smith. . "" salty ass Northwestern fan. 🤣 give current some staff some credit. #illini",Mbrew87,2023-04-28 00:54:48+00:00
1651751765082005505,"Detroit thought they had him, but Seattle and @DevonWitherspo1 turned them over (with a little #TurnoverFairy magic). Congrats, Spoon! #Illini",TurnoverFairy,2023-04-28 00:54:43+00:00
1651751712523276289,"Champaign ✈️ Seattle 

Congratulations @DevonWitherspo1!

#Illini | #HTTO | #famILLy https://t.co/J1e4zzNwHS",IlliniAthletics,2023-04-28 00:54:30+00:00
1651751642126065665,"With the 5th pick in the 2023 #NFLDraft, the Seattle Seahawks select Devon Witherspoon, Cornerback, Illinois!!! #Seahawks #FightingIllini #Illini https://t.co/ru1we1rQJS",GatoradeMVP,2023-04-28 00:54:14+00:00
1651751616331087873,"Devon Witherspoon drafted 5th overall! Let’s gooooooooooooo. 

He had no offers as a senior in high school a couple months before he graduated until Illinois offered. #Illini🔶🔷",JohnHough__,2023-04-28 00:54:08+00:00
